EmpId,ProjectID,DateFrom,DateTo
2924,10,23-03-21,20-07-23
2925,10,30-08-18,11-07-21
2926,10,10-12-22,02-07-23
2927,10,04-02-23,25-07-23
2928,10,10-01-21,
2929,10,19-08-20,14-11-21
2930,10,21-04-23,
2931,10,29-01-20,09-01-21
2932,10,19-08-21,25-05-23
2933,10,18-03-21,
2934,10,24-10-21,29-08-22
2935,10,03-10-20,06-05-23
2936,10,21-02-23,
2937,10,01-08-20,
2938,10,08-01-23,10-05-23
2939,10,26-07-22,08-11-22
2940,10,31-08-20,09-06-23
2941,10,05-11-22,22-02-23
2942,10,30-05-19,08-01-20
2943,10,09-12-19,
2944,10,10-05-19,
2945,10,03-09-19,18-03-22
2946,10,13-09-18,
2947,10,10-06-21,
2948,10,08-10-19,16-06-23
2949,10,03-06-21,14-04-23
2950,10,14-09-18,04-01-19
2951,10,26-05-19,
2952,10,05-07-19,
2953,10,05-11-19,
2954,10,22-07-19,18-10-21
2955,10,21-09-20,22-03-23
2956,10,11-11-19,
2957,10,08-02-21,
2958,10,01-06-20,
2959,10,26-10-22,01-11-22
2960,10,12-02-19,17-04-23
2961,10,19-10-22,22-07-23
2962,10,12-12-19,
2963,10,29-11-21,
2964,10,15-05-21,
2965,10,27-01-23,06-05-23
2966,10,03-07-20,02-07-23
2967,10,26-12-22,25-06-23
2968,10,23-12-18,
2969,10,28-09-20,16-10-21
2970,10,16-09-20,10-09-21
2971,10,09-02-20,14-03-21
2972,10,13-02-23,
2973,10,01-12-19,
2974,10,04-11-22,
2975,10,14-04-21,22-06-22
2976,10,13-08-21,12-10-21
2977,10,28-08-20,
2978,10,16-08-22,
2979,10,26-02-22,
2980,10,30-12-19,
2981,10,23-07-22,06-03-23
2982,10,14-10-18,
2983,10,20-02-21,
2984,10,28-03-20,21-11-20
2985,10,05-02-19,10-07-20
2986,10,19-04-23,
2987,10,24-09-20,
2988,10,14-11-20,15-01-23
2989,10,16-09-21,
2990,10,21-04-19,
2991,10,13-03-20,
2992,10,16-04-22,20-04-23
2993,10,18-03-19,23-11-22
2994,10,18-02-22,
2995,10,03-09-18,29-11-18
2996,10,15-06-22,16-08-22
2997,10,14-02-22,
2998,10,09-07-23,
2999,10,28-10-18,04-08-19
3000,10,09-07-22,
3001,10,27-09-18,12-12-22
3002,10,27-10-20,
3003,10,01-10-21,
3004,10,29-08-19,19-06-22
3005,10,29-12-20,
3006,10,04-10-22,
3007,10,21-03-19,25-09-22
3008,10,03-04-20,27-12-21
3009,10,02-06-19,14-07-21
3010,10,31-05-19,04-09-20
3011,10,06-01-20,04-05-20
3012,10,19-08-18,18-02-21
3013,10,18-05-19,
3014,10,23-11-22,09-12-22
3015,10,02-12-20,
3016,10,05-01-22,
3017,10,16-04-23,04-08-23
3018,10,10-10-20,23-06-23
3019,10,15-04-22,04-07-23
3020,10,25-07-23,
3021,10,31-08-20,
3022,10,10-10-18,17-05-20
3023,10,15-01-19,03-04-21
3024,10,26-12-21,
3025,10,23-05-22,
3026,10,23-08-22,
3027,10,27-05-23,28-07-23
3028,10,10-08-18,25-07-21
3029,10,24-10-21,03-02-23
3030,10,05-07-22,03-01-23
3031,10,22-01-22,03-03-23
3032,10,27-03-23,23-07-23
3033,10,26-08-19,09-03-22
3034,10,16-10-21,
3035,10,14-06-19,
3036,10,05-07-20,
3037,10,02-03-20,
3038,10,11-11-20,28-04-21
3039,10,22-12-19,
3040,10,14-12-20,
3041,10,20-06-20,
3042,10,09-06-23,12-07-23
3043,10,25-09-22,
3044,10,26-08-20,30-12-20
3045,10,28-08-19,
3046,10,02-06-23,09-07-23
3047,10,12-09-18,
3048,10,15-07-23,
3049,10,02-07-23,25-07-23
3050,10,10-02-20,
3051,10,27-08-21,01-05-22
3052,10,25-01-20,05-02-23
3053,10,26-03-20,08-10-21
3054,10,23-10-20,
3055,10,27-12-20,07-12-21
3056,10,21-06-22,
3057,10,09-11-22,09-07-23
3058,10,11-02-19,30-07-20
3059,10,28-03-21,
3060,10,29-08-20,
3061,10,03-01-23,05-08-23
3062,10,28-11-22,
3063,10,22-12-21,03-08-23
3064,10,08-07-23,
3065,10,21-04-21,21-09-21
3066,10,28-07-22,20-10-22
3067,10,05-11-19,
3068,10,22-05-22,08-12-22
3069,10,19-10-19,03-12-21
3070,10,25-12-19,24-07-21
3071,10,04-11-22,26-11-22
3072,10,26-04-23,30-05-23
3073,10,26-10-22,16-05-23
3074,10,14-07-20,27-06-22
3075,10,12-03-23,
3076,10,26-04-23,
3077,10,17-09-22,12-06-23
3078,10,08-01-21,01-04-23
3079,10,18-12-20,16-09-22
3080,10,12-09-20,22-11-22
3081,10,20-10-20,
3082,10,18-11-22,
3083,10,14-01-23,
3084,10,27-10-20,08-06-22
3085,10,29-08-20,
3086,10,23-12-19,05-08-23
3087,10,03-07-23,
3088,10,26-09-22,
3089,10,09-05-20,25-07-23
3090,10,08-03-23,
3091,10,27-02-19,31-08-20
3092,10,12-01-20,12-07-23
3093,10,29-06-19,10-01-21
3094,10,15-07-21,29-09-21
3095,10,19-08-22,
3096,10,23-09-19,09-04-23
3097,10,11-10-20,06-01-21
3098,10,18-08-21,
3099,10,17-12-22,
3100,10,25-10-20,28-12-21
3101,10,23-01-23,
3102,10,15-03-19,03-08-22
3103,10,06-07-23,23-07-23
3104,10,29-05-22,
3105,10,07-06-20,09-07-22
3106,10,21-03-20,
3107,10,21-06-21,11-11-22
3108,10,22-10-21,12-05-22
3109,10,20-10-18,
3110,10,16-03-22,
3111,10,13-12-18,
3112,10,08-10-21,11-08-22
3113,10,03-02-19,02-04-19
3114,10,30-09-18,
3115,10,12-07-21,17-08-21
3116,10,04-03-21,
3117,10,27-10-19,
3118,10,28-01-19,14-12-20
3119,10,10-01-21,
3120,10,05-08-21,02-03-23
3121,10,07-11-22,02-03-23
3122,10,23-01-22,26-06-22
3123,10,12-07-21,
3124,10,05-01-19,04-11-21
3125,10,07-04-20,21-03-21
3126,10,27-04-22,
3127,10,14-06-22,05-12-22
3128,10,13-01-19,
3129,10,21-06-19,
3130,10,10-08-20,14-01-23
3131,10,13-04-21,11-06-22
3132,10,27-04-20,18-10-22
3133,10,25-02-22,02-03-22
3134,10,06-12-18,01-12-22
3135,10,12-03-20,06-06-23
3136,10,16-11-22,
3137,10,09-12-18,25-06-23
3138,10,25-12-22,08-03-23
3139,10,19-11-21,
3140,10,01-03-22,
3141,10,17-03-21,
3142,10,10-02-21,
3143,10,28-09-18,
3144,10,09-02-21,
3145,10,27-09-20,04-03-22
3146,10,16-12-18,
3147,10,17-07-23,28-07-23
3148,10,28-05-20,14-12-21
3149,10,01-03-21,05-04-23
3150,10,12-02-22,
3151,10,26-02-22,
3152,10,05-07-22,28-12-22
3153,10,29-11-19,11-03-22
3154,10,22-02-19,
3155,10,16-07-20,15-02-22
3156,10,18-07-19,19-02-20
3157,10,10-03-19,16-11-21
3158,10,30-05-23,21-07-23
3159,10,23-08-18,19-06-19
3160,10,06-03-19,
3161,10,01-08-23,02-08-23
3162,10,24-02-20,24-12-20
3163,10,26-09-19,
3164,10,07-12-22,08-06-23
3165,10,08-03-19,08-02-21
3166,10,06-08-19,27-07-22
3167,10,19-06-19,
3168,10,08-02-22,18-07-23
3169,10,08-06-19,29-01-21
3170,10,28-01-22,23-06-23
3171,10,26-08-20,11-08-22
3172,10,22-04-19,
3173,10,21-12-22,30-05-23
3174,10,12-10-22,03-07-23
3175,10,23-07-23,01-08-23
3176,10,13-12-18,23-06-20
3177,10,30-09-19,23-06-21
3178,10,24-01-20,09-06-23
3179,10,23-12-20,17-03-21
3180,10,07-06-19,11-01-20
3181,10,25-12-19,14-11-21
3182,10,26-01-23,
3183,10,03-11-22,03-08-23
3184,10,13-05-22,
3185,10,23-09-20,15-03-23
3186,10,29-08-21,08-11-22
3187,10,13-12-22,11-01-23
3188,10,06-11-22,
3189,10,04-08-23,
3190,10,15-11-20,
3191,10,06-07-22,12-08-22
3192,10,21-04-19,12-01-22
3193,10,28-08-21,
3194,10,25-03-21,
3195,10,16-07-20,15-10-20
3196,10,28-11-18,14-08-21
3197,10,27-06-19,
3198,10,04-01-23,
3199,10,22-11-18,
3200,10,08-01-21,
3201,10,18-11-22,
3202,10,21-06-20,23-06-23
3203,10,19-01-21,11-09-22
3204,10,04-06-23,
3205,10,13-08-20,17-09-21
3206,10,06-09-19,
3207,10,27-03-22,
3208,10,25-12-20,08-03-23
3209,10,24-04-21,
3210,10,12-05-20,
3211,10,23-05-23,
3212,10,27-12-20,22-05-22
3213,10,17-11-18,27-12-19
3214,10,16-07-19,
3215,10,25-01-20,
3216,10,16-08-21,
3217,10,20-01-19,01-10-19
3218,10,04-09-18,
3219,10,20-09-19,
3220,10,24-07-23,
3221,10,05-07-23,
3222,10,11-01-21,
3223,10,06-11-22,
3224,10,03-04-23,
3225,10,07-06-21,23-06-23
3226,10,20-01-19,
3227,10,20-11-21,06-06-22
3228,10,27-05-19,18-08-22
3229,10,18-12-22,
3230,10,13-05-21,13-07-23
3231,10,24-05-21,
3232,10,06-10-21,19-05-22
3233,10,22-08-20,26-08-20
3234,10,23-08-21,
3235,10,23-12-21,17-10-22
3236,10,24-01-22,27-03-22
3237,10,21-11-22,
3238,10,04-12-18,01-07-22
3239,10,02-06-19,
3240,10,12-08-18,05-07-19
3241,10,15-05-22,
3242,10,23-11-21,21-04-22
3243,10,13-12-20,
3244,10,28-07-21,
3245,10,07-06-19,30-12-21
3246,10,12-06-19,25-05-21
3247,10,20-04-23,06-08-23
3248,10,07-08-18,19-07-23
3249,10,06-12-18,
3250,10,25-03-21,
3251,10,15-02-19,25-04-19
3252,10,14-03-23,
3253,10,01-09-19,01-06-21
3254,10,23-02-21,13-07-22
3255,10,22-03-23,
3256,10,24-01-19,
3257,10,19-11-20,
3258,10,15-02-23,
3259,10,09-05-22,10-06-22
3260,10,06-10-21,
3261,10,17-01-21,25-06-23
3262,10,22-03-22,
3263,10,20-04-22,30-04-23
3264,10,31-12-21,10-05-23
3265,10,31-10-18,
3266,10,24-07-20,
3267,10,12-12-19,17-01-20
3268,10,22-06-23,
3269,10,20-06-21,
3270,10,31-10-19,
3271,10,02-07-19,26-11-22
3272,10,10-02-23,
3273,10,16-09-22,
3274,10,21-01-20,29-07-20
3275,10,16-11-22,
3276,10,25-01-21,
3277,10,16-06-23,24-06-23
3278,10,08-09-20,17-10-21
3279,10,23-01-19,24-11-20
3280,10,29-05-23,23-07-23
3281,10,16-08-19,
3282,10,04-06-20,
3283,10,21-07-20,
3284,10,21-08-22,29-03-23
3285,10,16-07-21,12-06-23
3286,10,06-11-19,
3287,10,01-01-21,
3288,10,24-09-19,
3289,10,17-05-20,
3290,10,07-08-18,
3291,10,01-08-23,
3292,10,12-01-19,09-01-20
3293,10,09-04-21,29-11-22
3294,10,04-06-22,24-12-22
3295,10,31-05-19,
3296,10,07-01-19,08-10-19
3297,10,18-07-20,20-04-21
3298,10,19-11-20,21-05-21
3299,10,10-11-22,
3300,10,25-03-21,08-05-22
3301,10,13-05-19,13-08-22
3302,10,07-06-19,06-11-22
3303,10,18-02-23,
3304,10,02-04-19,
3305,10,30-11-20,23-10-22
3306,10,24-09-22,27-10-22
3307,10,21-06-19,
3308,10,10-06-22,
3309,10,18-10-20,
3310,10,02-02-22,04-02-23
3311,10,17-06-21,03-12-21
3312,10,01-12-18,
3313,10,09-05-21,
3314,10,01-01-19,
3315,10,13-10-18,18-03-20
3316,10,25-04-20,13-12-22
3317,10,17-03-22,
3318,10,18-11-19,10-02-22
3319,10,09-10-19,
3320,10,18-05-20,
3321,10,17-02-19,
3322,10,31-07-20,27-09-22
3323,10,17-06-23,13-07-23
3324,10,30-06-19,24-07-22
3325,10,13-07-21,11-03-22
3326,10,14-01-22,
3327,10,01-01-20,
3328,10,24-10-20,11-04-23
3329,10,24-10-20,
3330,10,09-08-20,
3331,10,24-03-19,16-10-20
3332,10,29-10-22,
3333,10,16-05-23,
3334,10,30-05-23,
3335,10,28-06-19,16-12-21
3336,10,25-03-23,17-05-23
3337,10,26-08-22,
3338,10,15-11-19,
3339,10,22-08-21,
3340,10,29-11-22,
3341,10,15-10-22,25-01-23
3342,10,31-07-21,
3343,10,21-02-22,26-05-23
3344,10,29-08-21,
3345,10,13-12-21,29-01-23
3346,10,30-03-21,12-02-22
3347,10,02-02-21,13-05-22
3348,10,31-10-19,
3349,10,07-11-22,
3350,10,20-11-22,
3351,10,15-12-21,06-04-22
3352,10,22-02-23,
3353,10,29-03-20,
3354,10,09-08-21,16-06-23
3355,10,02-01-23,18-06-23
3356,10,10-11-18,
3357,10,30-08-22,
3358,10,30-07-21,03-12-22
3359,10,29-11-20,
3360,10,24-03-21,
3361,10,29-12-20,23-02-22
3362,10,02-08-21,
3363,10,30-03-22,
3364,10,05-03-21,07-09-21
3365,10,02-12-20,
3366,10,20-01-19,18-01-20
3367,10,30-05-20,01-02-22
3368,10,14-11-19,14-05-23
3369,10,27-07-22,24-03-23
3370,10,20-06-22,
3371,10,20-12-22,22-03-23
3372,10,14-01-23,14-03-23
3373,10,22-09-18,
3374,10,24-09-22,10-03-23
3375,10,08-06-20,13-07-21
3376,10,06-07-23,
3377,10,24-02-20,13-05-23
3378,10,26-05-21,
3379,10,09-04-23,14-06-23
3380,10,27-06-23,
3381,10,20-12-22,
3382,10,10-11-18,
3383,10,13-08-20,02-10-20
3384,10,07-03-19,
3385,10,13-03-22,
3386,10,25-11-19,28-01-21
3387,10,06-03-19,
3388,10,19-04-19,
3389,10,12-08-20,
3390,10,21-10-22,05-01-23
3391,10,13-01-20,
3392,10,18-11-19,22-09-21
3393,10,25-08-18,
3394,10,24-05-21,
3395,10,09-06-21,13-01-22
3396,10,05-04-21,29-11-21
3397,10,05-11-22,
3398,10,09-11-19,03-09-22
3399,10,05-06-22,01-06-23
3400,10,21-09-21,
3401,10,10-11-21,04-06-23
3402,10,03-03-21,12-04-22
3403,10,19-02-21,15-11-22
3404,10,25-04-19,11-11-22
3405,10,13-01-20,21-10-22
3406,10,25-03-20,26-04-23
3407,10,15-04-21,11-05-23
3408,10,15-12-22,25-04-23
3409,10,08-10-22,04-02-23
3410,10,18-12-18,
3411,10,06-10-22,
3412,10,28-12-19,
3413,10,25-11-19,
3414,10,03-06-22,
3415,10,09-09-22,16-03-23
3416,10,02-10-20,
3417,10,07-02-22,
3418,10,14-10-22,
3419,10,14-10-19,
3420,10,10-10-20,05-08-22
3421,10,09-05-22,08-09-22
3422,10,22-06-22,07-08-22
3423,10,28-12-20,
3424,10,09-12-20,04-08-22
3425,10,28-05-19,23-10-21
3426,10,27-04-22,
3427,10,20-09-19,
3428,10,11-02-23,
3429,10,10-12-18,
3430,13,21-06-21,
3431,6,29-06-19,
3432,5,17-01-20,
3433,3,06-04-22,03-07-23
3434,15,06-11-20,29-01-23
3435,19,18-08-18,
3436,19,21-01-22,29-06-23
3437,8,04-08-23,
3438,6,10-08-18,04-11-19
3439,4,25-05-22,27-11-22
3440,9,05-12-19,17-02-23
3441,13,28-04-19,
3442,10,09-07-19,16-06-22
3443,9,05-04-21,12-05-23
3444,9,28-11-21,04-02-22
3445,9,16-01-21,
3446,19,24-08-21,
3447,19,26-05-20,18-06-23
3448,19,01-10-19,06-11-20
3449,4,10-05-23,27-05-23
3450,4,01-09-20,04-12-22
3451,4,18-02-21,11-11-22
3452,8,08-11-22,
3453,10,13-10-22,
3454,9,11-09-22,
3455,9,29-06-21,05-07-22
3456,9,06-03-23,
3457,9,25-09-20,
3458,19,28-04-22,24-05-23
3459,19,18-04-21,21-06-22
3460,19,19-02-20,
3461,4,18-07-19,01-10-21
3462,4,13-09-18,17-09-21
3463,8,30-04-20,18-07-21
3464,10,03-12-18,09-09-22
3465,10,08-11-21,
3466,9,13-04-22,10-04-23
3467,9,06-05-20,
3468,9,09-09-19,
3469,19,29-07-20,05-01-23
3470,19,14-11-18,28-10-19
3471,19,29-02-20,
3472,19,15-01-23,
3473,4,29-06-23,
3474,4,09-03-20,
3475,8,21-09-21,13-04-23
3476,10,12-06-23,06-07-23
3477,9,07-04-19,
3478,9,17-09-18,09-01-19
3479,19,02-08-22,02-04-23
3480,19,08-09-22,16-10-22
3481,19,07-03-19,31-05-21
3482,19,29-10-19,07-02-21
3483,4,26-09-21,
3484,4,29-08-18,
3485,4,26-10-21,
3486,8,31-10-22,08-06-23
3487,9,15-03-23,
3488,9,09-09-22,
3489,19,04-03-22,
3490,19,11-02-19,
3491,19,26-01-21,
3492,4,26-11-19,
3493,4,15-07-19,
3494,4,18-06-20,
3495,8,22-06-23,22-07-23
3496,3,02-12-21,
3497,15,08-12-21,
3498,9,26-04-23,22-06-23
3499,9,25-09-18,20-12-21
3500,19,20-11-18,21-06-20
3501,19,30-08-20,30-08-22
3502,19,01-10-19,
3503,4,20-01-22,
3504,4,10-10-21,
3505,8,29-08-20,
3506,8,27-08-19,10-05-23
3507,3,25-02-21,07-04-23
3508,15,13-07-21,
3509,9,14-04-21,
3510,9,10-02-20,
3511,9,17-08-21,31-12-21
3512,19,17-04-23,22-06-23
3513,19,02-09-22,24-05-23
3514,19,15-04-20,
3515,4,09-03-22,10-12-22
3516,4,07-04-22,22-01-23
3517,8,19-02-20,
3518,3,10-04-21,04-07-22
3519,3,19-12-21,02-03-22
3520,13,13-12-20,13-01-23
3521,9,26-02-19,
3522,9,02-03-20,
3523,9,25-06-21,25-08-22
3524,19,26-07-21,04-05-22
3525,19,03-07-22,10-01-23
3526,19,15-09-22,
3527,4,01-05-20,25-02-21
3528,4,13-10-22,
3529,8,03-01-20,24-08-20
3530,3,13-11-19,
3531,3,17-06-23,
3532,15,14-10-21,
3533,13,01-06-21,16-07-23
3534,9,14-09-18,
3535,9,11-12-18,02-06-22
3536,6,06-08-22,
3537,19,28-05-22,24-02-23
3538,19,16-06-19,05-03-22
3539,4,08-12-19,
3540,4,12-03-20,09-10-22
3541,8,06-04-20,24-07-23
3542,8,15-04-23,
3543,3,10-11-20,
3544,3,29-06-23,09-07-23
3545,15,07-03-22,
3546,13,31-07-21,27-01-23
3547,9,20-01-22,
3548,9,11-07-21,10-10-22
3549,6,15-10-18,18-10-20
3550,19,26-11-21,14-10-22
3551,19,11-08-18,
3552,4,16-02-20,03-06-20
3553,4,20-01-20,
3554,8,31-03-19,
3555,8,06-01-23,07-05-23
3556,3,18-07-19,15-01-20
3557,10,13-02-19,
3558,10,30-12-18,
3559,10,06-11-19,06-09-20
3560,10,01-06-22,
3561,10,28-03-23,
3562,10,21-05-19,05-01-23
3563,10,01-01-19,
3564,10,26-01-19,02-12-20
3565,10,11-09-21,
3566,10,26-09-21,
3567,10,04-03-23,
3568,10,11-07-23,29-07-23
3569,10,09-02-19,28-08-20
3570,10,19-04-19,26-10-21
3571,10,07-07-22,17-07-23
3572,10,12-03-19,19-05-20
3573,10,09-03-20,17-10-21
3574,10,18-05-21,04-01-22
3575,10,28-04-21,18-01-22
3576,10,21-07-21,26-04-23
3577,10,15-09-19,
3578,10,04-05-19,
3579,10,20-05-21,
3580,10,16-12-19,
3581,10,20-11-20,01-05-23
3582,10,19-08-20,04-05-22
3583,10,28-04-21,18-04-22
3584,10,14-08-20,
3585,10,22-12-21,
3586,10,01-02-19,10-02-19
3587,10,10-05-21,17-12-21
3588,10,25-06-19,15-08-19
3589,10,25-04-19,
3590,10,25-02-21,13-10-22
3591,10,23-11-21,29-05-23
3592,10,05-10-21,18-06-22
3593,10,30-05-20,
3594,10,11-12-18,
3595,10,22-09-20,14-09-22
3596,10,28-07-19,
3597,10,06-06-20,14-04-21
3598,10,28-09-18,05-08-23
3599,10,12-04-20,
3600,10,01-11-22,
3601,10,21-11-22,
3602,10,11-04-21,24-05-23
3603,10,29-11-18,21-02-19
3604,10,16-01-19,31-08-22
3605,10,18-09-19,
3606,10,01-08-19,20-01-23
3607,10,18-06-19,14-04-21
3608,10,13-02-19,
3609,10,02-06-21,
3610,10,11-10-18,
3611,10,09-03-21,
3612,10,23-01-22,
3613,10,24-02-19,
3614,10,08-01-20,02-07-21
3615,10,13-05-21,22-09-22
3616,10,12-02-22,
3617,10,01-02-23,
3618,10,04-02-23,
3619,10,23-03-23,01-05-23
3620,10,22-03-23,14-07-23
3621,10,28-11-18,
3622,10,09-07-20,10-07-21
3623,10,11-02-19,
3624,10,09-01-20,
3625,10,11-11-21,31-07-22
3626,10,15-05-21,
3627,10,21-08-19,28-10-22
3628,10,18-09-20,
3629,10,27-08-22,03-12-22
3630,10,23-02-19,
3631,10,08-08-22,25-10-22
3632,10,24-09-22,24-10-22
3633,10,21-03-22,
3634,10,23-06-23,26-07-23
3635,10,26-10-20,
3636,10,29-01-20,
3637,10,23-04-22,
3638,10,15-06-23,
3639,10,19-09-19,14-04-20
3640,10,07-01-23,
3641,10,07-02-20,01-05-21
3642,10,29-04-20,12-11-21
3643,10,16-04-20,
3644,10,16-06-22,
3645,10,22-07-19,
3646,10,22-04-23,
3647,10,28-12-20,30-01-21
3648,10,23-02-22,
3649,10,13-08-22,
3650,10,03-10-19,28-02-22
3651,10,14-10-19,
3652,10,30-08-19,27-08-22
3653,10,04-02-21,30-07-23
3654,10,23-11-22,
3655,10,25-02-23,
3656,10,15-12-19,
3657,10,29-08-21,
3658,10,04-11-22,07-07-23
3659,10,02-10-19,13-10-19
3660,10,24-05-19,
3661,10,28-02-22,05-09-22
3662,10,13-06-23,
3663,10,07-10-19,22-01-22
3664,10,06-10-20,12-01-22
3665,10,22-11-19,
3666,10,29-04-22,21-01-23
3667,10,11-12-22,28-04-23
3668,10,06-08-23,06-08-23
3669,10,28-03-20,12-03-23
3670,10,11-08-22,27-03-23
3671,10,26-01-23,19-06-23
3672,10,14-01-19,
3673,10,11-06-22,10-01-23
3674,10,25-06-20,02-03-22
3675,10,08-06-20,29-12-22
3676,10,29-08-18,
3677,10,01-10-22,
3678,10,22-07-21,
3679,10,14-12-19,
3680,10,27-03-20,
3681,10,25-11-21,
3682,10,08-07-23,
3683,10,02-11-21,11-12-21
3684,10,01-12-19,25-12-22
3685,10,16-08-22,10-11-22
3686,10,25-04-21,12-12-22
3687,10,17-05-19,
3688,10,04-05-19,03-08-21
3689,10,16-07-21,
3690,10,04-08-20,27-02-21
3691,10,23-11-20,
3692,10,11-11-19,
3693,10,20-05-19,30-08-20
3694,10,05-11-19,16-04-22
3695,10,20-09-18,04-02-21
3696,10,02-09-20,26-05-23
3697,10,28-06-20,
3698,10,22-03-23,30-05-23
3699,10,30-08-22,20-09-22
3700,10,24-10-19,
3701,10,09-11-19,
3702,10,13-07-19,
3703,10,31-08-20,26-06-22
3704,10,25-01-19,26-10-21
3705,10,21-11-20,09-04-23
3706,10,23-09-19,
3707,10,11-12-22,
3708,10,21-08-20,20-09-22
3709,10,04-02-19,17-04-23
3710,10,29-10-21,
3711,10,17-07-21,
3712,10,28-04-19,01-09-22
3713,10,21-07-20,
3714,10,19-01-20,
3715,10,12-09-21,
3716,10,31-07-22,18-02-23
3717,10,18-05-23,
3718,10,25-05-21,22-10-21
3719,10,22-07-22,
3720,10,23-05-19,12-09-20
3721,10,12-02-20,07-04-20
3722,10,16-02-20,09-01-22
3723,10,29-04-22,16-07-22
3724,10,10-10-19,30-10-21
3725,10,07-04-19,09-07-23
3726,10,13-07-20,18-09-21
3727,10,26-08-21,
3728,10,23-12-21,
3729,10,08-12-22,04-07-23
3730,10,18-01-22,
3731,10,28-02-20,14-12-22
3732,10,31-05-20,
3733,10,20-04-20,23-07-22
3734,10,07-03-19,
3735,10,29-05-19,
3736,10,18-10-20,22-03-23
3737,10,19-11-18,
3738,10,15-04-22,09-01-23
3739,10,24-08-18,22-03-21
3740,10,15-10-22,17-02-23
3741,10,27-02-23,28-03-23
3742,10,22-09-21,15-05-23
3743,10,30-05-20,
3744,10,11-09-20,
3745,10,31-05-19,06-10-20
3746,10,13-07-20,
3747,10,09-09-21,10-02-23
3748,10,06-04-19,
3749,10,16-02-21,
3750,10,17-02-20,
3751,10,15-10-21,
3752,10,06-07-22,
3753,10,05-03-19,10-12-20
3754,10,02-06-20,25-01-22
3755,10,26-11-20,17-02-23
3756,10,24-05-21,
3757,10,17-10-22,26-03-23
3758,10,16-11-22,24-06-23
3759,10,01-05-22,25-09-22
3760,10,24-08-21,
3761,10,22-06-23,10-07-23
3762,10,18-07-20,
3763,10,12-01-23,06-02-23
3764,10,16-02-22,
3765,10,02-09-22,
3766,10,02-02-19,03-02-23
3767,10,26-08-21,05-09-22
3768,10,31-12-20,
3769,10,12-12-20,
3770,10,13-01-22,11-04-23
3771,10,24-01-21,07-05-23
3772,10,08-02-22,22-07-22
3773,10,11-10-20,26-02-22
3774,10,20-06-19,13-10-21
3775,10,13-07-21,26-11-22
3776,10,14-10-21,30-10-21
3777,10,09-11-21,
3778,10,02-04-23,27-07-23
3779,10,19-10-22,03-05-23
3780,10,09-05-20,14-09-21
3781,10,18-08-19,05-05-22
3782,10,09-03-19,02-05-20
3783,10,09-05-20,
3784,10,14-08-22,
3785,10,18-01-22,
3786,10,22-06-21,26-07-22
3787,10,19-01-23,20-06-23
3788,10,17-05-23,13-06-23
3789,10,07-06-20,
3790,10,07-07-23,11-07-23
3791,10,28-03-20,
3792,10,23-05-19,10-05-22
3793,10,20-04-19,
3794,10,09-09-18,
3795,10,14-07-22,
3796,10,17-04-19,02-12-21
3797,10,15-05-20,
3798,10,04-04-20,04-07-23
3799,10,15-10-22,
3800,10,11-07-19,
3801,10,02-10-19,
3802,10,04-03-21,
3803,10,10-02-21,01-01-22
3804,10,15-05-19,
3805,10,28-04-22,
3806,10,23-09-21,01-07-23
3807,10,15-09-21,10-11-21
3808,10,27-04-19,20-03-20
3809,10,06-10-19,23-08-20
3810,5,16-02-20,
3811,5,14-05-22,21-10-22
3812,10,13-02-19,06-08-20
3813,10,24-08-22,
3814,10,07-01-19,05-09-20
3815,10,26-03-21,
3816,10,01-05-21,
3817,10,10-10-21,21-01-23
3818,10,02-01-20,03-04-22
3819,10,20-01-20,
3820,10,11-08-18,21-05-21
3821,10,18-12-21,
3822,10,24-09-19,04-04-22
3823,10,17-10-22,26-06-23
3824,10,07-01-20,
3825,10,05-11-22,
3826,10,26-04-23,03-06-23
3827,10,29-05-19,
3828,10,12-09-19,
3829,10,27-01-19,26-02-21
3830,5,20-08-19,
3831,5,14-09-18,
3832,10,02-08-21,29-09-22
3833,10,26-01-22,02-11-22
3834,10,10-05-19,05-08-21
3835,10,02-01-19,06-12-22
3836,10,13-08-21,
3837,10,02-10-22,13-11-22
3838,10,17-12-18,21-04-21
3839,10,11-10-21,
3840,10,01-04-23,18-05-23
3841,5,20-03-21,
3842,10,20-08-20,11-08-21
3843,10,16-07-23,30-07-23
3844,10,10-06-21,18-08-22
3845,10,25-08-19,
3846,10,04-05-20,15-05-23
3847,10,24-02-19,11-06-20
3848,10,24-09-19,
3849,10,13-02-21,
3850,10,05-01-20,25-04-22
3851,5,18-01-19,30-03-20
3852,5,01-03-19,25-09-21
3853,10,14-08-21,05-11-22
3854,10,06-06-19,05-09-19
3855,10,25-05-21,13-08-22
3856,10,17-03-23,12-06-23
3857,10,02-10-22,11-10-22
3858,10,22-01-22,
3859,10,29-11-19,18-08-22
3860,10,01-07-20,22-09-22
3861,10,24-03-22,
3862,5,13-05-19,06-06-23
3863,10,07-06-19,
3864,10,05-12-22,13-06-23
3865,10,29-09-20,22-10-21
3866,10,04-09-20,17-04-21
3867,10,26-08-18,
3868,10,17-08-19,
3869,10,25-09-19,07-02-20
3870,10,11-03-23,11-03-23
3871,10,15-12-22,
3872,10,10-08-18,08-02-21
3873,10,04-03-22,22-06-23
3874,5,02-06-20,
3875,5,29-06-21,
3876,10,24-10-21,
3877,10,22-10-18,07-04-20
